대분류코드,대분류명칭,중분류코드,중분류명칭,소분류코드,소분류명칭,세분류코드,세분류명칭,능력단위 분류번호,능력단위 명칭,능력단위 수준,능력단위 시간
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010101_17v2,공적개발원조사업 개발전략수립,7,80
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010102_17v2,공적개발원조사업 사업기획,6,40
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010103_17v2,공적개발원조사업 PDM 수립,5,40
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010104_17v2,공적개발원조사업 총괄운영관리,5,40
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010105_17v2,공적개발원조사업 프로젝트 집행,4,80
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010106_17v2,공적개발원조사업 성과관리,5,40
1,사업관리,1,사업관리,1,프로젝트관리,1,공적개발원조사업관리,0101010107_17v2,공적개발원조사업 평가관리,5,40
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010201_17v2,프로젝트 전략기획,6,120
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010202_17v2,프로젝트 통합관리,6,80
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010203_17v2,프로젝트 이해관계자관리,5,80
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010204_17v2,프로젝트 범위관리,5,60
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010205_17v2,프로젝트 인적자원관리,4,40
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010206_17v2,프로젝트 일정관리,4,40
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010207_17v2,프로젝트 원가관리,4,40
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010208_17v2,프로젝트 리스크관리,5,60
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010209_15v1,프로젝트 품질관리,5,60
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010210_15v1,프로젝트 조달관리,4,40
1,사업관리,1,사업관리,1,프로젝트관리,2,프로젝트관리,0101010211_15v1,프로젝트 의사소통관리,5,60
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010301_16v2,산학협력 사업기획,6,40
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010310_16v2,대학기술이전 기획,6,32
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010311_16v2,대학기술이전 성과관리,5,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010312_16v2,대학 기술사업화,7,40
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010313_16v2,산학협력 연구비 관리,4,16
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010314_16v2,산학협력 과제관리,4,16
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010315_16v2,대학 창업교육 기획,6,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010316_16v2,대학 창업교육 운영,5,16
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010317_16v2,입주기업 지원관리,4,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010318_16v2,산학협력 지식재산권 관리전략,6,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010319_16v2,산학협력 지식재산권 운영관리,5,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010320_16v2,산학협력 학술연구진흥,6,24
1,사업관리,1,사업관리,1,프로젝트관리,3,산학협력관리,0101010321_16v1,산학협력 회계관리,6,32
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020101_15v1,해외법인 설립목적 파악,4,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020102_15v1,해외법인 설립내부역량 분석,4,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020103_15v1,해외법인 설립 대상국 분석,4,25
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020104_15v1,해외법인 설립타당성 검토,5,30
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020105_15v1,해외법인 설립계획 수립,4,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020106_15v1,해외법인 운영계획 수립,4,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020107_15v1,국내 해외법인 설립절차 진행,3,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020108_15v1,현지 해외법인설립 절차 진행,4,20
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020109_15v1,해외법인설립 위험관리,5,30
1,사업관리,1,사업관리,2,해외관리,1,해외법인설립관리,0101020110_15v1,해외법인 설립 이해 관계자 관리,5,30
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020201_15v1,해외취업 정보수집,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020202_15v1,해외취업 사업기획,5,30
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020203_15v1,해외구인처 발굴,5,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020204_15v1,해외취업 구직자 발굴,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020205_15v1,해외취업 구직자 컨설팅,5,30
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020206_15v1,해외취업 구직자 교육훈련,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020207_15v1,해외취업 알선,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020208_15v1,해외취업 정착 지원,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020209_15v1,해외취업자 모니터링,4,20
1,사업관리,1,사업관리,2,해외관리,2,해외취업관리,0101020210_15v1,해외취업 일반관리,3,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010101_15v2,사업환경 분석,4,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010102_13v1,경영방침 수립,5,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010103_13v1,경영계획 수립,5,30
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010104_13v1,신규사업 기획,4,30
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010105_13v1,사업별 투자 관리,4,40
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010106_13v1,예산 관리,4,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010107_13v1,경영실적 분석,4,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010108_13v1,경영 리스크 관리,4,20
2,경영·회계·사무,1,기획사무,1,경영기획,1,경영기획,0201010109_13v1,이해관계자 관리,4,20
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010202_13v1,경영평가관련 정보수집,4,30
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010204_13v1,경영평가방법 설정,5,50
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010205_13v1,경영평가도구 개발,5,50
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010206_13v1,경영평가활동 수행,5,40
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010207_13v1,경영평가 결과 보고서 작성,5,20
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010208_13v1,경영평가 모니터링,5,30
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010209_13v1,경영평가 사후관리,4,30
2,경영·회계·사무,1,기획사무,1,경영기획,2,경영평가,0201010210_15v2,경영평가계획 수립,5,60
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020103_18v2,온라인 PR,4,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020104_18v2,오프라인 PR,4,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020105_18v2,언론 홍보,5,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020106_18v2,조직문화 전파,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020107_18v2,사회공헌활동,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020108_18v2,위기관리,6,40
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020111_18v3,PR 환경분석,3,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020114_18v3,PR 환경조사,3,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020115_18v4,PR 전략 수립,5,40
2,경영·회계·사무,1,기획사무,2,홍보·광고,1,PR,0201020116_18v3,PR 활동 평가,4,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020205_18v3,광고 전략 수립,5,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020206_18v3,광고 제작,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020207_18v3,광고 집행 관리,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020208_18v2,광고 효과 평가,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020209_18v2,브랜드 기획,5,30
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020210_18v3,브랜드 관리,4,20
2,경영·회계·사무,1,기획사무,2,홍보·광고,2,광고,0201020211_18v3,브랜드 평가,4,20
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030102_16v4,신상품 기획,5,24
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030105_16v4,신 유통경로 마케팅,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030106_16v3,전략적 제휴,5,16
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030108_16v3,마케팅전략 계획수립,5,16
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030109_16v3,마케팅시장 환경분석,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030110_16v3,STP전략 수립,5,20
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030111_16v3,STP전략 타당성 분석,3,20
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030112_16v3,마케팅믹스전략 수립,4,24
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030113_16v3,마케팅믹스전략 실행계획 수립,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030114_16v3,마케팅 성과관리,5,24
2,경영·회계·사무,1,기획사무,3,마케팅,1,마케팅전략기획,0201030115_16v3,마케팅 성과파악,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030201_14v2,고객관리 계획수립,5,20
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030206_14v2,고객 필요정보 제공,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030207_14v2,성과평가,5,20
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030208_14v2,비정형 데이터 관리,6,40
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030209_15v3,고객분석과 데이터관리,4,30
2,경영·회계·사무,1,기획사무,3,마케팅,2,고객관리,0201030210_15v3,고객지원과 고객관리 실행,4,24
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030301_18v2,통계조사계획,5,30
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030302_18v2,표본설계,4,30
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030303_18v3,설문설계,4,40
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030304_18v2,실사관리,3,24
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030305_18v2,자료처리,3,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030308_18v4,보고서 작성,5,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030309_18v3,기술통계분석,4,30
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030310_18v3,회귀분석,5,40
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030311_18v3,응용 통계분석,6,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030312_18v3,FGI 정성조사,5,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030313_18v3,심층인터뷰 정성조사,5,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030315_18v2,2차 자료 분석,4,16
2,경영·회계·사무,1,기획사무,3,마케팅,3,통계조사,0201030316_18v1,비즈니스 인텔리전스 지원,7,45
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010101_19v2,사업계획수립,5,24
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010102_19v2,행사지원관리,5,16
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010103_19v2,부동산관리,5,30
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010104_19v2,비품관리,2,20
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010105_19v2,차량운영관리,3,20
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010106_19v2,용역관리,4,24
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010107_19v2,업무지원,3,16
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010108_19v2,총무문서관리,2,16
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010109_19v2,복리후생지원,4,24
2,경영·회계·사무,2,총무·인사,1,총무,1,총무,0202010110_19v2,총무보안관리,4,30
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010201_13v1,자산관리 목표수립,5,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010202_13v1,자산관리 계획수립,5,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010203_19v2,자산취득,5,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010205_19v2,업무용 동산관리,4,16
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010207_19v2,자산처분,5,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010208_19v2,자산위탁관리,4,16
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010210_13v1,자산평가보고,6,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010211_19v2,부동산관리,4,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010212_19v2,시설물안전관리,5,20
2,경영·회계·사무,2,총무·인사,1,총무,2,자산관리,0202010213_19v2,자산위험관리,5,25
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010301_19v2,비상대비업무 사업계획수립,5,20
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010302_19v2,충무계획수립,5,20
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010303_19v2,을지연습,5,20
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010304_19v2,충무훈련,5,20
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010305_19v2,동원자원관리,3,30
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010306_19v2,민방위관리,3,40
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010307_19v2,비상기획 보안관리,4,30
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010308_19v2,안보위기관리,5,40
2,경영·회계·사무,2,총무·인사,1,총무,3,비상기획,0202010309_19v1,재난관리,5,40
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020101_19v2,인사기획,6,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020102_19v2,직무관리,5,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020103_19v3,인력채용,5,30
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020104_19v3,인력이동관리,5,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020105_19v2,인사평가,5,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020106_19v2,핵심인재관리,5,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020107_19v3,교육훈련운영,4,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020108_19v3,임금관리,5,30
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020109_19v4,급여지급,3,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020110_19v3,복리후생관리,4,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020111_19v2,조직문화관리,4,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020113_19v2,인사 아웃소싱,4,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020114_19v4,퇴직업무지원,3,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,1,인사,0202020115_19v4,전직지원,5,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020201_19v2,노사관계 계획,5,16
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020202_19v2,노사관계 교육훈련,4,16
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020203_19v2,교섭준비,5,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020204_19v2,단체교섭,6,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020205_19v2,단체협약이행,3,20
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020206_19v2,노동쟁의 대응,6,24
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020207_19v2,노사협의회 운영,3,12
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020208_19v2,위원회 운영,2,16
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020209_19v2,노사갈등 해결,4,16
2,경영·회계·사무,2,총무·인사,2,인사·조직,2,노무관리,0202020210_19v2,노사관계 평가,5,16
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030101_13v1,경영진 지원업무,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030102_16v2,경영환경 동향 분석,5,30
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030103_13v1,경영진 일정관리,4,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030104_13v1,출장관리,4,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030105_13v1,응대업무,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030106_16v2,보고업무,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030107_16v2,경영진 문서작성관리,4,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030108_16v2,회의의전관리,5,20
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030109_13v1,비서 사무정보관리,3,30
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030111_13v1,경영진 예결산관리,3,40
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030112_16v2,비서 영어회화업무,5,40
2,경영·회계·사무,2,총무·인사,3,일반사무,1,비서,0202030113_16v2,영문서 지원업무,6,40
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030201_17v2,문서작성,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030202_17v2,문서관리,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030203_19v3,자료 관리,4,60
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030206_19v3,회의 운영ㆍ지원,2,20
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030207_19v3,사무행정 업무관리,3,20
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030208_19v3,사무환경조성,2,20
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030209_17v1,사무자동화 프로그램 활용,3,80
2,경영·회계·사무,2,총무·인사,3,일반사무,2,사무행정,0202030210_19v1,그룹웨어 활용,3,15
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010101_14v2,예산 편성지침 수립,4,16
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010102_14v2,부문예산 수립,4,24
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010103_14v2,연간종합예산수립,5,24
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010104_14v2,추정재무제표 작성,3,24
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010105_14v2,확정 예산 운영,3,16
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010106_14v2,예산실적관리,4,24
2,경영·회계·사무,3,재무·회계,1,재무,1,예산,0203010107_14v2,예산위험관리,6,24
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010201_14v2,자금계획 수립,6,24
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010202_14v2,자금조달 준비,5,24
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010203_14v2,자금조달,5,40
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010204_14v2,자금운용,4,16
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010205_14v2,자금정보제공,3,16
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010206_14v2,재무위험관리,5,24
2,경영·회계·사무,3,재무·회계,1,재무,2,자금,0203010207_14v2,성과 분석,6,24
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020101_17v3,전표관리,2,40
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020102_17v3,자금관리,2,30
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020103_17v3,원가계산,2,40
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020104_17v3,결산처리,2,30
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020105_17v3,회계정보시스템 운용,2,20
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020106_17v3,재무비율분석,3,20
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020107_17v3,회계감사,5,20
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020108_17v3,사업결합회계,6,20
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020109_17v3,비영리회계,4,30
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020110_17v1,원가관리,3,45
2,경영·회계·사무,3,재무·회계,2,회계,1,회계·감사,0203020111_17v1,재무제표작성,3,60
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020201_17v4,전표처리,2,40
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020202_17v4,결산관리,2,30
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020203_17v3,세무정보 시스템 운용,3,20
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020204_17v4,원천징수,3,40
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020205_17v4,부가가치세 신고,3,40
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020206_17v4,종합소득세 신고,4,30
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020208_17v4,지방세 신고,3,30
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020209_17v3,기타세무 신고,5,40
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020210_17v3,세무조사 대응,6,20
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020211_17v3,조세불복 청구,6,30
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020212_17v3,절세방안 수립,6,20
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020213_17v4,법인세 신고 준비,3,30
2,경영·회계·사무,3,재무·회계,2,회계,2,세무,0203020214_17v4,법인세 신고,5,30
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010101_14v1,구매 전략 수립,7,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010102_14v1,신규 구매 협력사 발굴,6,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010103_14v1,구매 협력사 육성,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010104_14v1,발주관리,3,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010105_14v1,구매품 품질관리,4,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010106_14v1,개발구매,5,24
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010107_14v1,구매 원가 관리,6,24
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010108_14v1,구매 원가 절감 실행,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010109_14v1,구매 계약,4,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,1,구매조달,0204010110_14v1,구매 성과 관리,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010201_14v1,자재관리전략수립,7,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010202_14v1,자재조달계획수립,6,20
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010203_14v1,자재입고관리,3,20
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010204_14v1,자재보관창고관리,2,30
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010205_14v1,재고관리,5,20
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010206_14v1,자재출고관리,4,20
2,경영·회계·사무,4,생산·품질관리,1,생산관리,2,자재관리,0204010207_14v1,사내물류관리,4,24
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010301_16v2,생산계획수립,7,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010302_16v2,공정설계,6,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010303_16v2,공정편성,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010304_16v2,작업계획수립,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010305_16v2,표준작업관리,4,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010306_16v2,공정품질관리,3,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010307_16v2,설비일상관리,3,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010308_16v2,설비보전관리,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010309_16v2,공정지표관리,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010310_16v2,공정개선,4,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,3,공정관리,0204010311_16v1,설비자산관리,5,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,4,SCM,0204010401_16v2,공급망 진단 분석,7,16
2,경영·회계·사무,4,생산·품질관리,1,생산관리,4,SCM,0204010402_16v2,공급망 전략 수립,7,16
